task,correct_configuration,predicted_configuration,correct_prediction,configuration_choices
put the pineapple plush toy on the counter then put the banana plush toy in the box,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the pineapple plushy in the blue bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the pink cup on the dish drainer,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 0 arm(s) with 5 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
put the pink marker in the pen holder,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the pink object in the microwave,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
put the pink object on top of the microwave then close the microwave door,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
put the pink towel inside the red bag,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the pink toy inside the container,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the plastic and the white object into the drawer,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the plastic bag in the container,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the plastic bottle on top of the other bottle,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the plastic bread loaf inside the silver pot in the sink,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the plastic grapes in the pot in the sink,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the plastic in the bag and remove it,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
put the plate in the cupboard,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the plate over the bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the plate with credit card on the lower shelf,the robot has 0 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 5 dofs and soft no specified gripper and it can not walk.,False,"['The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.']"
put the plate with phone on the center table,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the plate with sponge in the cabinet under the sink,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can walk.']"
put the plates on top of the desks,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the plug on the sink drain,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
